product_no,title,url,size,price,description,sku,images,source,is_best_price
1,Jordan 1 Low SE 'Legend Light Brown',https://www.culture-circle.com/products/all/jordan-1-low-se-legend-light-brown,UK 10,"Rs. 9,900","TheJordan 1 Low SE 'Legend Light Brown'is more than just a sneaker; it’s a piece of history. Rooted in the legacy of the Air Jordan line, this low-top silhouette embodies a blend of athletic prowess and street style. With its versatile colorway, featuring shades of light brown and neutral tones, it seamlessly fits into any wardrobe, making it a go-to choice for both casual outings and sporty adventures.

Crafted from a mix ofpremium leatherand synthetic materials, the upper offers durability while maintaining a sleek aesthetic. The iconic Air Jordan logo graces the tongue and heel, a nod to its rich heritage. The design incorporates smooth and textured elements, with a cushioned midsole that enhances comfort, ensuring you look good while feeling great.

When it comes to fit, the Jordan 1 Low SE is designed for a snug yet flexible feel, perfect for various activities like walking, running, or hitting the gym. Its lightweight construction and medium shock absorption make it suitable for everyday wear, pairing effortlessly with jeans, shorts, or joggers. Whether you’re out socializing or just lounging, this sneaker is a versatile addition to your collection.",N/A,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2Fmedium_Air_Jordan_1_Low_SE_Legend_Light_Brown_63422c2c20.webp&w=1080&q=70,Culture-circle,True
1,Jordan 1 Low SE 'Legend Light Brown',https://www.culture-circle.com/products/all/jordan-1-low-se-legend-light-brown,UK 10.5,"Rs. 10,450","TheJordan 1 Low SE 'Legend Light Brown'is more than just a sneaker; it’s a piece of history. Rooted in the legacy of the Air Jordan line, this low-top silhouette embodies a blend of athletic prowess and street style. With its versatile colorway, featuring shades of light brown and neutral tones, it seamlessly fits into any wardrobe, making it a go-to choice for both casual outings and sporty adventures.

Crafted from a mix ofpremium leatherand synthetic materials, the upper offers durability while maintaining a sleek aesthetic. The iconic Air Jordan logo graces the tongue and heel, a nod to its rich heritage. The design incorporates smooth and textured elements, with a cushioned midsole that enhances comfort, ensuring you look good while feeling great.

When it comes to fit, the Jordan 1 Low SE is designed for a snug yet flexible feel, perfect for various activities like walking, running, or hitting the gym. Its lightweight construction and medium shock absorption make it suitable for everyday wear, pairing effortlessly with jeans, shorts, or joggers. Whether you’re out socializing or just lounging, this sneaker is a versatile addition to your collection.",N/A,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2Fmedium_Air_Jordan_1_Low_SE_Legend_Light_Brown_63422c2c20.webp&w=1080&q=70,Culture-circle,True
1,Jordan 1 Low SE 'Legend Light Brown',https://www.culture-circle.com/products/all/jordan-1-low-se-legend-light-brown,UK 11,"Rs. 9,240","TheJordan 1 Low SE 'Legend Light Brown'is more than just a sneaker; it’s a piece of history. Rooted in the legacy of the Air Jordan line, this low-top silhouette embodies a blend of athletic prowess and street style. With its versatile colorway, featuring shades of light brown and neutral tones, it seamlessly fits into any wardrobe, making it a go-to choice for both casual outings and sporty adventures.

Crafted from a mix ofpremium leatherand synthetic materials, the upper offers durability while maintaining a sleek aesthetic. The iconic Air Jordan logo graces the tongue and heel, a nod to its rich heritage. The design incorporates smooth and textured elements, with a cushioned midsole that enhances comfort, ensuring you look good while feeling great.

When it comes to fit, the Jordan 1 Low SE is designed for a snug yet flexible feel, perfect for various activities like walking, running, or hitting the gym. Its lightweight construction and medium shock absorption make it suitable for everyday wear, pairing effortlessly with jeans, shorts, or joggers. Whether you’re out socializing or just lounging, this sneaker is a versatile addition to your collection.",N/A,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2Fmedium_Air_Jordan_1_Low_SE_Legend_Light_Brown_63422c2c20.webp&w=1080&q=70,Culture-circle,True
1,Jordan 1 Low SE 'Legend Light Brown',https://www.culture-circle.com/products/all/jordan-1-low-se-legend-light-brown,UK 12,"Rs. 10,439","TheJordan 1 Low SE 'Legend Light Brown'is more than just a sneaker; it’s a piece of history. Rooted in the legacy of the Air Jordan line, this low-top silhouette embodies a blend of athletic prowess and street style. With its versatile colorway, featuring shades of light brown and neutral tones, it seamlessly fits into any wardrobe, making it a go-to choice for both casual outings and sporty adventures.

Crafted from a mix ofpremium leatherand synthetic materials, the upper offers durability while maintaining a sleek aesthetic. The iconic Air Jordan logo graces the tongue and heel, a nod to its rich heritage. The design incorporates smooth and textured elements, with a cushioned midsole that enhances comfort, ensuring you look good while feeling great.

When it comes to fit, the Jordan 1 Low SE is designed for a snug yet flexible feel, perfect for various activities like walking, running, or hitting the gym. Its lightweight construction and medium shock absorption make it suitable for everyday wear, pairing effortlessly with jeans, shorts, or joggers. Whether you’re out socializing or just lounging, this sneaker is a versatile addition to your collection.",N/A,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2Fmedium_Air_Jordan_1_Low_SE_Legend_Light_Brown_63422c2c20.webp&w=1080&q=70,Culture-circle,True
2,Nike Dunk Low Retro White Black Panda (2021),https://marketplace.mainstreet.co.in/products/nike-dunk-low-retro-white-black-panda-2035?_pos=1&_sid=c3e5f2628&_ss=r,UK 4,"Rs. 9,999.00","Size Guide - These fit true to size, so go for the size that fits you in most brands. If you wear a UK 8, go for a UK 8.The Nike Dunk Low Retro White Black Panda (2021) offers a classic black and white colourway that is both versatile and timeless. The premium leather upper and cushioned sole provide comfort, making these sneakers perfect for everyday wear, while the clean design ensures they can pair with virtually any outfit.",N/A,"https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard33_b1fde7e4-f0a8-4ca7-931d-5f4d54d7bd15.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard32_5ed084ec-a1e6-4eb6-9eb6-84f39fe17e22.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard31_f0af6d2e-44b7-4424-bb0f-420d1d249de8.png?v=1742211942&width=416",Mainstreet,False
2,Nike Dunk Low Retro White Black Panda (2021),https://marketplace.mainstreet.co.in/products/nike-dunk-low-retro-white-black-panda-2035?_pos=1&_sid=c3e5f2628&_ss=r,UK 5,"Rs. 9,999.00","Size Guide - These fit true to size, so go for the size that fits you in most brands. If you wear a UK 8, go for a UK 8.The Nike Dunk Low Retro White Black Panda (2021) offers a classic black and white colourway that is both versatile and timeless. The premium leather upper and cushioned sole provide comfort, making these sneakers perfect for everyday wear, while the clean design ensures they can pair with virtually any outfit.",N/A,"https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard33_b1fde7e4-f0a8-4ca7-931d-5f4d54d7bd15.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard32_5ed084ec-a1e6-4eb6-9eb6-84f39fe17e22.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard31_f0af6d2e-44b7-4424-bb0f-420d1d249de8.png?v=1742211942&width=416",Mainstreet,False
2,Nike Dunk Low Retro White Black Panda (2021),https://marketplace.mainstreet.co.in/products/nike-dunk-low-retro-white-black-panda-2035?_pos=1&_sid=c3e5f2628&_ss=r,UK 5.5,"Rs. 10,499.00","Size Guide - These fit true to size, so go for the size that fits you in most brands. If you wear a UK 8, go for a UK 8.The Nike Dunk Low Retro White Black Panda (2021) offers a classic black and white colourway that is both versatile and timeless. The premium leather upper and cushioned sole provide comfort, making these sneakers perfect for everyday wear, while the clean design ensures they can pair with virtually any outfit.",N/A,"https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard33_b1fde7e4-f0a8-4ca7-931d-5f4d54d7bd15.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard32_5ed084ec-a1e6-4eb6-9eb6-84f39fe17e22.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard31_f0af6d2e-44b7-4424-bb0f-420d1d249de8.png?v=1742211942&width=416",Mainstreet,False
2,Nike Dunk Low Retro White Black Panda (2021),https://marketplace.mainstreet.co.in/products/nike-dunk-low-retro-white-black-panda-2035?_pos=1&_sid=c3e5f2628&_ss=r,UK 6,"Rs. 9,999.00","Size Guide - These fit true to size, so go for the size that fits you in most brands. If you wear a UK 8, go for a UK 8.The Nike Dunk Low Retro White Black Panda (2021) offers a classic black and white colourway that is both versatile and timeless. The premium leather upper and cushioned sole provide comfort, making these sneakers perfect for everyday wear, while the clean design ensures they can pair with virtually any outfit.",N/A,"https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard33_b1fde7e4-f0a8-4ca7-931d-5f4d54d7bd15.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard32_5ed084ec-a1e6-4eb6-9eb6-84f39fe17e22.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard31_f0af6d2e-44b7-4424-bb0f-420d1d249de8.png?v=1742211942&width=416",Mainstreet,False
2,Nike Dunk Low Retro White Black Panda (2021),https://marketplace.mainstreet.co.in/products/nike-dunk-low-retro-white-black-panda-2035?_pos=1&_sid=c3e5f2628&_ss=r,UK 8,"Rs. 9,999.00","Size Guide - These fit true to size, so go for the size that fits you in most brands. If you wear a UK 8, go for a UK 8.The Nike Dunk Low Retro White Black Panda (2021) offers a classic black and white colourway that is both versatile and timeless. The premium leather upper and cushioned sole provide comfort, making these sneakers perfect for everyday wear, while the clean design ensures they can pair with virtually any outfit.",N/A,"https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard33_b1fde7e4-f0a8-4ca7-931d-5f4d54d7bd15.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard32_5ed084ec-a1e6-4eb6-9eb6-84f39fe17e22.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard31_f0af6d2e-44b7-4424-bb0f-420d1d249de8.png?v=1742211942&width=416",Mainstreet,False
2,Nike Dunk Low Retro White Black Panda (2021),https://marketplace.mainstreet.co.in/products/nike-dunk-low-retro-white-black-panda-2035?_pos=1&_sid=c3e5f2628&_ss=r,UK 8.5,"Rs. 10,999.00","Size Guide - These fit true to size, so go for the size that fits you in most brands. If you wear a UK 8, go for a UK 8.The Nike Dunk Low Retro White Black Panda (2021) offers a classic black and white colourway that is both versatile and timeless. The premium leather upper and cushioned sole provide comfort, making these sneakers perfect for everyday wear, while the clean design ensures they can pair with virtually any outfit.",N/A,"https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard33_b1fde7e4-f0a8-4ca7-931d-5f4d54d7bd15.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard32_5ed084ec-a1e6-4eb6-9eb6-84f39fe17e22.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard31_f0af6d2e-44b7-4424-bb0f-420d1d249de8.png?v=1742211942&width=416",Mainstreet,False
2,Nike Dunk Low Retro White Black Panda (2021),https://marketplace.mainstreet.co.in/products/nike-dunk-low-retro-white-black-panda-2035?_pos=1&_sid=c3e5f2628&_ss=r,UK 9.5,"Rs. 10,999.00","Size Guide - These fit true to size, so go for the size that fits you in most brands. If you wear a UK 8, go for a UK 8.The Nike Dunk Low Retro White Black Panda (2021) offers a classic black and white colourway that is both versatile and timeless. The premium leather upper and cushioned sole provide comfort, making these sneakers perfect for everyday wear, while the clean design ensures they can pair with virtually any outfit.",N/A,"https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard33_b1fde7e4-f0a8-4ca7-931d-5f4d54d7bd15.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard32_5ed084ec-a1e6-4eb6-9eb6-84f39fe17e22.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard31_f0af6d2e-44b7-4424-bb0f-420d1d249de8.png?v=1742211942&width=416",Mainstreet,False
2,Nike Dunk Low Retro White Black Panda (2021),https://marketplace.mainstreet.co.in/products/nike-dunk-low-retro-white-black-panda-2035?_pos=1&_sid=c3e5f2628&_ss=r,UK 10,"Rs. 7,999.00","Size Guide - These fit true to size, so go for the size that fits you in most brands. If you wear a UK 8, go for a UK 8.The Nike Dunk Low Retro White Black Panda (2021) offers a classic black and white colourway that is both versatile and timeless. The premium leather upper and cushioned sole provide comfort, making these sneakers perfect for everyday wear, while the clean design ensures they can pair with virtually any outfit.",N/A,"https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard33_b1fde7e4-f0a8-4ca7-931d-5f4d54d7bd15.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard32_5ed084ec-a1e6-4eb6-9eb6-84f39fe17e22.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard31_f0af6d2e-44b7-4424-bb0f-420d1d249de8.png?v=1742211942&width=416",Mainstreet,False
2,Nike Dunk Low Retro White Black Panda (2021),https://marketplace.mainstreet.co.in/products/nike-dunk-low-retro-white-black-panda-2035?_pos=1&_sid=c3e5f2628&_ss=r,UK 11,"Rs. 9,999.00","Size Guide - These fit true to size, so go for the size that fits you in most brands. If you wear a UK 8, go for a UK 8.The Nike Dunk Low Retro White Black Panda (2021) offers a classic black and white colourway that is both versatile and timeless. The premium leather upper and cushioned sole provide comfort, making these sneakers perfect for everyday wear, while the clean design ensures they can pair with virtually any outfit.",N/A,"https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard33_b1fde7e4-f0a8-4ca7-931d-5f4d54d7bd15.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard32_5ed084ec-a1e6-4eb6-9eb6-84f39fe17e22.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard31_f0af6d2e-44b7-4424-bb0f-420d1d249de8.png?v=1742211942&width=416",Mainstreet,False
2,Nike Dunk Low Retro White Black Panda (2021),https://marketplace.mainstreet.co.in/products/nike-dunk-low-retro-white-black-panda-2035?_pos=1&_sid=c3e5f2628&_ss=r,UK 12,"Rs. 9,999.00","Size Guide - These fit true to size, so go for the size that fits you in most brands. If you wear a UK 8, go for a UK 8.The Nike Dunk Low Retro White Black Panda (2021) offers a classic black and white colourway that is both versatile and timeless. The premium leather upper and cushioned sole provide comfort, making these sneakers perfect for everyday wear, while the clean design ensures they can pair with virtually any outfit.",N/A,"https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard33_b1fde7e4-f0a8-4ca7-931d-5f4d54d7bd15.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard32_5ed084ec-a1e6-4eb6-9eb6-84f39fe17e22.png?v=1742211942&width=416, https://marketplace.mainstreet.co.in/cdn/shop/files/Artboard31_f0af6d2e-44b7-4424-bb0f-420d1d249de8.png?v=1742211942&width=416",Mainstreet,False
2,Nike Dunk Low White Black (Panda),https://crepdogcrew.com/products/nike-dunk-low-white-black-2021?_pos=1&_psq=panda&_ss=e&_v=1.0,UK 3.5,"Rs. 8,499","The '80s basketball favorite makes a return with glossy layers and iconic hues evocative of college teams. Crafted for the courts but even an urban star, the '80s. The Nike Dunk Low brings '80s style to the streets with its famous basketball style, while its low, cushioned neck allows you to wear it anywhere in optimal comfort.The Nike Dunk Low 'Black White,' also referred to as the 'Panda,' features a two-tone colour palette that emphasises the classic model's clean lines, which were crafted by designer Peter Moore and are responsible for the shoe's seamless transition from the hardwood to the street. The white leather top is contrasted with black accents that wrap around the toe and heel in the Nike Dunk Low White Black. Nike lettering in white shines out against a black setting on the embroidered tongue tag and heel tab.Released as a collegiate sneaker, Nike Dunks can now be found on the feet of celebrities and commoners alike. Limited editions like Off White Dunks, from the 2019 collab betweenNike and Virgil Abloh’s design label Off-White further cemented Dunks’ place in sneaker folklore.Get the latest Nike Dunks, Nike SB Dunks and more limited edition sneakers only on Crepdog Crew. NOTE - UK 3 to UK 6 are GS pairs.",N/A,"https://crepdogcrew.com/cdn/shop/files/image_8f504660-fd59-4e51-9f60-97c58eb56af9.jpg?v=1744912882&width=1001, https://crepdogcrew.com/cdn/shop/files/panda_1.png?v=1744912882&width=1080",Crepdogcrew,False
2,Nike Dunk Low White Black (Panda),https://crepdogcrew.com/products/nike-dunk-low-white-black-2021?_pos=1&_psq=panda&_ss=e&_v=1.0,UK 4.5,"Rs. 6,999","The '80s basketball favorite makes a return with glossy layers and iconic hues evocative of college teams. Crafted for the courts but even an urban star, the '80s. The Nike Dunk Low brings '80s style to the streets with its famous basketball style, while its low, cushioned neck allows you to wear it anywhere in optimal comfort.The Nike Dunk Low 'Black White,' also referred to as the 'Panda,' features a two-tone colour palette that emphasises the classic model's clean lines, which were crafted by designer Peter Moore and are responsible for the shoe's seamless transition from the hardwood to the street. The white leather top is contrasted with black accents that wrap around the toe and heel in the Nike Dunk Low White Black. Nike lettering in white shines out against a black setting on the embroidered tongue tag and heel tab.Released as a collegiate sneaker, Nike Dunks can now be found on the feet of celebrities and commoners alike. Limited editions like Off White Dunks, from the 2019 collab betweenNike and Virgil Abloh’s design label Off-White further cemented Dunks’ place in sneaker folklore.Get the latest Nike Dunks, Nike SB Dunks and more limited edition sneakers only on Crepdog Crew. NOTE - UK 3 to UK 6 are GS pairs.",N/A,"https://crepdogcrew.com/cdn/shop/files/image_8f504660-fd59-4e51-9f60-97c58eb56af9.jpg?v=1744912882&width=1001, https://crepdogcrew.com/cdn/shop/files/panda_1.png?v=1744912882&width=1080",Crepdogcrew,True
2,Nike Dunk Low White Black (Panda),https://crepdogcrew.com/products/nike-dunk-low-white-black-2021?_pos=1&_psq=panda&_ss=e&_v=1.0,UK 5,"Rs. 7,999","The '80s basketball favorite makes a return with glossy layers and iconic hues evocative of college teams. Crafted for the courts but even an urban star, the '80s. The Nike Dunk Low brings '80s style to the streets with its famous basketball style, while its low, cushioned neck allows you to wear it anywhere in optimal comfort.The Nike Dunk Low 'Black White,' also referred to as the 'Panda,' features a two-tone colour palette that emphasises the classic model's clean lines, which were crafted by designer Peter Moore and are responsible for the shoe's seamless transition from the hardwood to the street. The white leather top is contrasted with black accents that wrap around the toe and heel in the Nike Dunk Low White Black. Nike lettering in white shines out against a black setting on the embroidered tongue tag and heel tab.Released as a collegiate sneaker, Nike Dunks can now be found on the feet of celebrities and commoners alike. Limited editions like Off White Dunks, from the 2019 collab betweenNike and Virgil Abloh’s design label Off-White further cemented Dunks’ place in sneaker folklore.Get the latest Nike Dunks, Nike SB Dunks and more limited edition sneakers only on Crepdog Crew. NOTE - UK 3 to UK 6 are GS pairs.",N/A,"https://crepdogcrew.com/cdn/shop/files/image_8f504660-fd59-4e51-9f60-97c58eb56af9.jpg?v=1744912882&width=1001, https://crepdogcrew.com/cdn/shop/files/panda_1.png?v=1744912882&width=1080",Crepdogcrew,False
2,Nike Dunk Low White Black (Panda),https://crepdogcrew.com/products/nike-dunk-low-white-black-2021?_pos=1&_psq=panda&_ss=e&_v=1.0,UK 5.5,"Rs. 7,999","The '80s basketball favorite makes a return with glossy layers and iconic hues evocative of college teams. Crafted for the courts but even an urban star, the '80s. The Nike Dunk Low brings '80s style to the streets with its famous basketball style, while its low, cushioned neck allows you to wear it anywhere in optimal comfort.The Nike Dunk Low 'Black White,' also referred to as the 'Panda,' features a two-tone colour palette that emphasises the classic model's clean lines, which were crafted by designer Peter Moore and are responsible for the shoe's seamless transition from the hardwood to the street. The white leather top is contrasted with black accents that wrap around the toe and heel in the Nike Dunk Low White Black. Nike lettering in white shines out against a black setting on the embroidered tongue tag and heel tab.Released as a collegiate sneaker, Nike Dunks can now be found on the feet of celebrities and commoners alike. Limited editions like Off White Dunks, from the 2019 collab betweenNike and Virgil Abloh’s design label Off-White further cemented Dunks’ place in sneaker folklore.Get the latest Nike Dunks, Nike SB Dunks and more limited edition sneakers only on Crepdog Crew. NOTE - UK 3 to UK 6 are GS pairs.",N/A,"https://crepdogcrew.com/cdn/shop/files/image_8f504660-fd59-4e51-9f60-97c58eb56af9.jpg?v=1744912882&width=1001, https://crepdogcrew.com/cdn/shop/files/panda_1.png?v=1744912882&width=1080",Crepdogcrew,False
2,Nike Dunk Low White Black (Panda),https://crepdogcrew.com/products/nike-dunk-low-white-black-2021?_pos=1&_psq=panda&_ss=e&_v=1.0,UK 6,"Rs. 9,999","The '80s basketball favorite makes a return with glossy layers and iconic hues evocative of college teams. Crafted for the courts but even an urban star, the '80s. The Nike Dunk Low brings '80s style to the streets with its famous basketball style, while its low, cushioned neck allows you to wear it anywhere in optimal comfort.The Nike Dunk Low 'Black White,' also referred to as the 'Panda,' features a two-tone colour palette that emphasises the classic model's clean lines, which were crafted by designer Peter Moore and are responsible for the shoe's seamless transition from the hardwood to the street. The white leather top is contrasted with black accents that wrap around the toe and heel in the Nike Dunk Low White Black. Nike lettering in white shines out against a black setting on the embroidered tongue tag and heel tab.Released as a collegiate sneaker, Nike Dunks can now be found on the feet of celebrities and commoners alike. Limited editions like Off White Dunks, from the 2019 collab betweenNike and Virgil Abloh’s design label Off-White further cemented Dunks’ place in sneaker folklore.Get the latest Nike Dunks, Nike SB Dunks and more limited edition sneakers only on Crepdog Crew. NOTE - UK 3 to UK 6 are GS pairs.",N/A,"https://crepdogcrew.com/cdn/shop/files/image_8f504660-fd59-4e51-9f60-97c58eb56af9.jpg?v=1744912882&width=1001, https://crepdogcrew.com/cdn/shop/files/panda_1.png?v=1744912882&width=1080",Crepdogcrew,False
2,Nike Dunk Low White Black (Panda),https://crepdogcrew.com/products/nike-dunk-low-white-black-2021?_pos=1&_psq=panda&_ss=e&_v=1.0,UK 8.5,"Rs. 8,999","The '80s basketball favorite makes a return with glossy layers and iconic hues evocative of college teams. Crafted for the courts but even an urban star, the '80s. The Nike Dunk Low brings '80s style to the streets with its famous basketball style, while its low, cushioned neck allows you to wear it anywhere in optimal comfort.The Nike Dunk Low 'Black White,' also referred to as the 'Panda,' features a two-tone colour palette that emphasises the classic model's clean lines, which were crafted by designer Peter Moore and are responsible for the shoe's seamless transition from the hardwood to the street. The white leather top is contrasted with black accents that wrap around the toe and heel in the Nike Dunk Low White Black. Nike lettering in white shines out against a black setting on the embroidered tongue tag and heel tab.Released as a collegiate sneaker, Nike Dunks can now be found on the feet of celebrities and commoners alike. Limited editions like Off White Dunks, from the 2019 collab betweenNike and Virgil Abloh’s design label Off-White further cemented Dunks’ place in sneaker folklore.Get the latest Nike Dunks, Nike SB Dunks and more limited edition sneakers only on Crepdog Crew. NOTE - UK 3 to UK 6 are GS pairs.",N/A,"https://crepdogcrew.com/cdn/shop/files/image_8f504660-fd59-4e51-9f60-97c58eb56af9.jpg?v=1744912882&width=1001, https://crepdogcrew.com/cdn/shop/files/panda_1.png?v=1744912882&width=1080",Crepdogcrew,True
2,Nike Dunk Low White Black (Panda),https://crepdogcrew.com/products/nike-dunk-low-white-black-2021?_pos=1&_psq=panda&_ss=e&_v=1.0,UK 11,"Rs. 8,499","The '80s basketball favorite makes a return with glossy layers and iconic hues evocative of college teams. Crafted for the courts but even an urban star, the '80s. The Nike Dunk Low brings '80s style to the streets with its famous basketball style, while its low, cushioned neck allows you to wear it anywhere in optimal comfort.The Nike Dunk Low 'Black White,' also referred to as the 'Panda,' features a two-tone colour palette that emphasises the classic model's clean lines, which were crafted by designer Peter Moore and are responsible for the shoe's seamless transition from the hardwood to the street. The white leather top is contrasted with black accents that wrap around the toe and heel in the Nike Dunk Low White Black. Nike lettering in white shines out against a black setting on the embroidered tongue tag and heel tab.Released as a collegiate sneaker, Nike Dunks can now be found on the feet of celebrities and commoners alike. Limited editions like Off White Dunks, from the 2019 collab betweenNike and Virgil Abloh’s design label Off-White further cemented Dunks’ place in sneaker folklore.Get the latest Nike Dunks, Nike SB Dunks and more limited edition sneakers only on Crepdog Crew. NOTE - UK 3 to UK 6 are GS pairs.",N/A,"https://crepdogcrew.com/cdn/shop/files/image_8f504660-fd59-4e51-9f60-97c58eb56af9.jpg?v=1744912882&width=1001, https://crepdogcrew.com/cdn/shop/files/panda_1.png?v=1744912882&width=1080",Crepdogcrew,False
2,"Nike Dunk Low Retro ""Panda""",https://hypefly.co.in/products/nike-dunk-low-retro-panda,UK 3,Rs. 8999,"More About Nike Dunk Low Retro ""Panda""As a sneaker enthusiast, I'm excited to give you a run-down on the Nike Dunk Low Retro ""Panda"". This particular model has been making waves in the sneaker community, and for good reason. The ""Panda"" is a standout, with its classic silhouette, clean lines, and striking black and white colorway. It's a nod to Nike's rich history, while also pushing the boundaries of modern sneaker design.The upper is crafted from premium leather, with the black overlays offering a stark contrast to the white underlays. This two-tone effect gives the sneaker its ""Panda"" moniker. The shoe is also equipped with a padded, low-cut collar for a sleek look that doesn't compromise on comfort. The signature Nike Swoosh adorns the sides in black, tying the design together.The Nike Dunk Low Retro ""Panda"" is not just about looks. It's designed for performance too. The rubber outsole offers excellent traction, while the full-length EVA foam midsole provides lightweight cushioning. Whether you're shooting hoops or hitting the streets, these sneakers have got you covered.The colorway and SKU are critical details. The ""Panda"" is available in a black and white colorway, SKU: DM7708-100. This information is essential for sneakerheads who want to ensure they're getting the real deal.In conclusion, the Nike Dunk Low Retro ""Panda"" is a sneaker that marries style and substance. It's a testament to Nike's commitment to innovation, quality, and timeless design.HypeFly's Expert Review of Nike Dunk Low Retro ""Panda""Reviewed byNatasha Rangel@ HypeFlyMaterial and Build Quality of Nike Dunk Low Retro ""Panda""As a long-time sneaker aficionado, I've seen my fair share of kicks. The Nike Dunk Low Retro ""Panda"" stands out for its exceptional build quality and choice of materials. The upper is made from premium leather, which not only looks great but also offers durability. The black overlays against the white underlays create a bold, eye-catching contrast.The stitching is immaculate, a testament to Nike's attention to detail. The padded, low-cut collar ensures a comfortable fit, while the full-length EVA foam midsole offers lightweight cushioning. The rubber outsole provides great traction, making these sneakers as functional as they are fashionable.In terms of design, the ""Panda"" is a winner. The classic silhouette is both timeless and trendy, and the signature Nike Swoosh adds a touch of brand recognition. All in all, the material and build quality of the Nike Dunk Low Retro ""Panda"" are top-notch.Intended Uses of Nike Dunk Low Retro ""Panda""The Nike Dunk Low Retro ""Panda"" is a versatile sneaker that fits into various lifestyles. Whether you're a hardcore sneakerhead, an athlete, or just someone who appreciates a good pair of kicks, these shoes are for you.They're perfect for casual wear, thanks to their stylish design and comfortable fit. You can pair them with jeans, shorts, or joggers for a laid-back look. They're also great for athletic activities. The rubber outsole and EVA foam midsole offer excellent traction and cushioning, making them suitable for everything from basketball to skateboarding.Moreover, the ""Panda"" is a great choice for sneaker collectors. The classic silhouette and striking black and white colorway make it a standout addition to any collection.Sustainability Score of Nike Dunk Low Retro ""Panda""When it comes to sustainability, Nike is making strides, and the Dunk Low Retro ""Panda"" is no exception. The company is committed to reducing its environmental impact, and this is evident in the ""Panda"".The upper is made from premium leather, a durable material that can withstand wear and tear. This means you won't need to replace your sneakers as often, reducing waste. The rubber outsole is also durable and can be recycled at the end of the shoe's life.Furthermore, Nike is continually investing in sustainable materials and manufacturing processes. While the ""Panda"" is not made from recycled materials, it's a step in the right direction.In conclusion, the Nike Dunk Low Retro ""Panda"" gets a solid score for sustainability. It's a stylish, high-quality sneaker that's made with an eye towards environmental conservation.",318019-015,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2Fp1_885e4e4116.jpg&w=3840&q=75,Hypefly,False
